Unnamed: 0,tweet_text,text,text_processed,polarity,sentimen
3822,"Alhamdulillah.. Akhirnya pemerintah sudah mulai menyalurkan BLT BBM kepada ojek, nelayan,dan UMKM cair Oktober selama 3 bulan  Dukung penyaluran BLT #BLTBBMBantuMasyarakat #BansosBBMRingankanRakyat #KPMPenyaluranBLTTepatSasaran -Sumatera Utara- https://t.co/fEp06Zu4gJ","thank God, finally the government has started distributing direct fuel oil cash assistance to motorcycle taxi drivers and SMEs liquidated October during the month of supporting the distribution of direct cash assistance North Sumatra","thank God, finally government started distributing direct fuel oil cash assistance motorcycle taxi driver SMEs liquidated October month supporting distribution direct cash assistance North Sumatra",0.11249999999999999,positive
3823,Kebijakan Pemerintah mengalihkan subsidi BBM ke BLT ini jadi komitmen pemerintah mewujudkan penggunaan anggaran yang tepat sasaran  #BLTBBMBantuMasyarakat #BansosBBMRingankanRakyat #KPMPenyaluranBLTTepatSasaran https://t.co/Y8MAG9ggPE,the government's policy of diverting fuel subsidies to direct cash assistance is the government's commitment to realizing the use of the budget that is right on target,government's policy diverting fuel subsidy direct cash assistance government's commitment realizing use budget right target,0.19285714285714284,positive
3824,"Agar APBN Tidak Jebol, Pemerintah perlu menaikan harga BBM dengan cara Mengurangi Subsidi  #BantuanBBMUntukRakyat #BLTBBMTepatSasaran #SubsidiTepatSasaran Sunatera Selatan https://t.co/wpZpheSP6d","so that the state budget is not broken, the government needs to increase the price of fuel oil by reducing subsidies for south sunatera","state budget broken, government need increase price fuel oil reducing subsidy south sunatera",-0.4,negative
3826,Nusa Tenggara Timur Kita harus bangga dengan  strategi pemerintah dalam penyesuaian harga BBM yang di tetapkan di Indonesia #BantuanBBMUntukRakyat #BLTBBMTepatSasaran #SubsidiTepatSasaran https://t.co/rlTu4Cx6x9,"East Nusa Tenggara, we must be proud of the government's strategy in adjusting the price of fuel oil set in Indonesia","East Nusa Tenggara, must proud government's strategy adjusting price fuel oil set Indonesia",0.8,positive
3833,"Dengan adanya BLT BBM ini, tentunya sangat membantu Pemerintah..  Kalsel dukung #BLTBBMBantuMasyarakat #BansosBBMRingankanRakyat #KPMPenyaluranBLTTepatSasaran https://t.co/6XLVmiWAiY","With direct fuel oil cash assistance, this is of course very helpful for the South Kalimantan government to support","With direct fuel oil cash assistance, course helpful South Kalimantan government support",0.1,positive
3834,Pemerintah telah gencar menyalurkan bantuan langsung tunai bahan bakar minyak atau BLT BBM kepada masyarakat. warga Sumatera Utara mendukung  #BLTBBMBantuMasyarakat #BansosBBMRingankanRakyat #KPMPenyaluranBLTTepatSasaran https://t.co/FACiXBBNcU,The government has been aggressively distributing direct fuel cash assistance or direct fuel oil cash assistance to the people of North Sumatra who support it,The government aggressively distributing direct fuel cash assistance direct fuel oil cash assistance people North Sumatra support,0.1,positive
3841,"Subsidi BBM, kata pemerintah, cuma menguntungkan yg kaya. Tapi, kenyataannya: ketika subsidi dicabut/dikurangi, masyarakat ekonomi lemah lah yg paling terpukul.  'Thereâs nothing we can doâ: Indonesiaâs small businesses brace for impact of fuel price hike https://t.co/fjMipmW3WZ","The government said that fuel subsidies only benefit the rich, but in reality, when the subsidies are removed, it is the weak economy that is the hardest hit, there is nothing we haven't done, Indonesia small businesses brace for impact of fuel price hike","The government said fuel subsidy benefit rich, reality, subsidy removed, weak economy hardest hit, nothing done, Indonesia small business brace impact fuel price hike",-0.08333333333333333,negative
3842,Alhamdulillah... Akhirnya pemerintah sudah mulai menyalurkan BLT BBM kepada masyarakat kurang mampu di seluruh indonesia. Semoga bantuan ini sangat membantu perekonomian masyarakat  #BLTBBMBantuMasyarakat #BansosBBMRingankanRakyat #KPMPenyaluranBLTTepatSasaran -Sumatera Utara- https://t.co/WADzqKDV8M,"thank God, finally the government has started distributing direct fuel oil cash assistance to underprivileged people throughout Indonesia, hopefully this assistance will really help the economy of the people of North Sumatra","thank God, finally government started distributing direct fuel oil cash assistance underprivileged people throughout Indonesia, hopefully assistance really help economy people North Sumatra",0.10000000000000002,positive
3846,Penyesuaian harga BBM agar subsidi tepat sasaran Masyarakat dukung pemerintah  Kepulauan Riau  #BantuanBBMUntukRakyat #BLTBBMTepatSasaran #SubsidiTepatSasaran https://t.co/bKEEQky7CO,"adjusting the price of fuel oil so that subsidies are right on target, the community supports the riau archipelago government","adjusting price fuel oil subsidy right target, community support riau archipelago government",0.2857142857142857,positive
3847,Penyesuaian harga BBM demi kebaikan bersama. Ayo dukung pemerintah   #BantuanBBMUntukRakyat #BLTBBMTepatSasaran #SubsidiTepatSasaran https://t.co/2SLYMx3k1R,"adjusting the price of fuel oil for the common good, let's support the government","adjusting price fuel oil common good, let's support government",0.19999999999999998,positive
3849,Pemerintah perlu melakukan penyesuain harga BBM untuk kesejahteraan masyarakat. Kebijakan Pemerintah Sudah Tepat  Sumatera Utara #BantuanBBMUntukRakyat #BLTBBMTepatSasaran #SubsidiTepatSasaran https://t.co/2MXnaTZBdR,"the government needs to make adjustments to the price of fuel oil for the welfare of the people, the government's policy is right in North Sumatra","government need make adjustment price fuel oil welfare people, government's policy right North Sumatra",0.2857142857142857,positive
3851,"Argo turun lagi bbm blom turun2 juga ,bangke pemerintah","the meter goes down again, the fuel oil hasn't gone down, the government has also","meter go again, fuel oil gone down, government also",-0.15555555555555559,negative
3852,BLT BBM adalah solusi dari pemerintah untuk masyarakat.  Banten mendukung.  #BLTBBMBantuMasyarakat #BansosBBMRingankanRakyat #KPMPenyaluranBLTTepatSasaran https://t.co/PqqOgi5Eqh,Fuel oil direct cash assistance is a solution from the government for the people of Banten to support,Fuel oil direct cash assistance solution government people Banten support,0.1,positive
3853,"Dukung Pemerintah terus evaluasi rencana penyesuaian harga BBM agar perekonomian membaik, untuk subsidi yang tepat sasaran  Sumatera Utara #BantuanBBMUntukRakyat #BLTBBMTepatSasaran #SubsidiTepatSasaran https://t.co/vr2MUxrTdR",support the government to continue evaluating plans to adjust fuel prices so that the economy improves for subsidies that are right on target for North Sumatra,support government continue evaluating plan adjust fuel price economy improves subsidy right target North Sumatra,0.2857142857142857,positive
3858,Evaluasi penyesuaian harga BBM subsidi dilakukan agar ketahanan APBN 2022 tetap aman. Kebijakan Pemerintah Sudah Tepat  Sumatera Utara  #BantuanBBMUntukRakyat #BLTBBMTepatSasaran #SubsidiTepatSasaran https://t.co/VjbDsQtVXL,"an evaluation of the adjustment to the price of subsidized fuel oil is carried out so that the resilience of the state budget remains safe, the government's policy is right in North Sumatra","evaluation adjustment price subsidized fuel oil carried resilience state budget remains safe, government's policy right North Sumatra",0.39285714285714285,positive
3865,Penyesuaian harga BBM jadi langkah tepat pemerintah hindari krisis APBN. Kepulauan Bangka Belitung  #BantuanBBMUntukRakyat #BLTBBMTepatSasaran #SubsidiTepatSasaran https://t.co/NeqL1VrxYt,Adjusting the price of fuel oil is the right step for the government to avoid a state budget crisis for the Bangka Belitung Islands,Adjusting price fuel oil right step government avoid state budget crisis Bangka Belitung Islands,0.2857142857142857,positive
3866,Pemerintah Indonesia menyalurkan BLT BBM dengan cepat dan tepat sasaran.  ðBanten #BLTBBMBantuMasyarakat #BansosBBMRingankanRakyat #KPMPenyaluranBLTTepatSasaran https://t.co/Q2wlxmQunZ,the Indonesian government distributes fuel oil cash assistance quickly and on target in Banten,Indonesian government distributes fuel oil cash assistance quickly target Banten,0.3333333333333333,positive
3867,"Masih ada angkutan umum, bisa lebih hemat dibanding pakai kendaraan pribadi. Penyesuaian harga BBM perlu dilakukan agar tercipta keadilan di masyarakat. Ini keputusan yg bagus dari pemerintah Banten #BantuanBBMUntukRakyat #BLTBBMTepatSasaran #SubsidiTepatSasaran https://t.co/Rkahr0Xmqw",There is still public transportation that can be more economical than using a private vehicle. Fuel price adjustments need to be made to create justice in society. This is a good decision from the Banten government.,There still public transportation economical using private vehicle. Fuel price adjustment need made create justice society. This good decision Banten government.,0.25,positive
3868,Pemerintah berupaya agar subsidi BBM tidak dinikmati orang kaya Sumatera Utara #BantuanBBMUntukRakyat #BLTBBMTepatSasaran #SubsidiTepatSasaran https://t.co/m9lxHJGHM6,The government is trying to prevent fuel subsidies from being enjoyed by the rich in North Sumatra,The government trying prevent fuel subsidy enjoyed rich North Sumatra,0.4375,positive
3873,Penyesuaian harga BBM adalah langkah untuk menyelamatkan Indonesia dari krisis. Jadi ini adalah kebijakan tepat yg harus diambil pemerintah ya. Agar masyarakat semua aman Banten #BantuanBBMUntukRakyat #BLTBBMTepatSasaran #SubsidiTepatSasaran https://t.co/PPas15Sft0,adjusting the price of fuel oil is a step to save Indonesia from the crisis so this is the right policy that the government must take so that all people are safe in Banten,adjusting price fuel oil step save Indonesia crisis right policy government must take people safe Banten,0.39285714285714285,positive
3875,Naiknya harga minyak dunia membuat pemerintah perlu menyesuaikan hrga BBM agar apbn tidak jebol. Ini keputusan yg sudah tepat ya dan bagus untuk masa depan Indonesia Banten #BantuanBBMUntukRakyat #BLTBBMTepatSasaran #SubsidiTepatSasaran https://t.co/w7HmvqHlrc,"soaring world oil prices make the government need to adjust the price of fuel oil so that the state budget is not broken. this is the right decision, yes and good for the future of indonesia, banten","soaring world oil price make government need adjust price fuel oil state budget broken. right decision, yes good future indonesia, banten",0.1464285714285714,positive
3877,"Dukung Penyesuaian Harga BBM , Strategi Tepat Pemerintah Dalam Menyelamatkan Perekonomian Indonesia   - Suara Orang Sumatera Utara -  #BantuanBBMUntukRakyat #BLTBBMTepatSasaran #SubsidiTepatSasaran https://t.co/P9SuvcJD8c",support the adjustment in the price of fuel oil the government's right strategy in saving the Indonesian economy the voice of the people of North Sumatra,support adjustment price fuel oil government's right strategy saving Indonesian economy voice people North Sumatra,0.2857142857142857,positive
3885,Langkah pemerintah merupakan yang terbaik untuk masyarakat. Warga Nusa Tenggara Timur dukung kebijakan pemerintah dan siap menyesuaikan harga BBM.  #BantuanBBMUntukRakyat #BLTBBMTepatSasaran #SubsidiTepatSasaran https://t.co/O5jcuSuHcd,The government's move is the best for the people of East Nusa Tenggara to support government policies and be ready to adjust fuel prices,The government's move best people East Nusa Tenggara support government policy ready adjust fuel price,0.6,positive
3889,Penyesuian harga BBM merupakan langkah tepat pemerintah dan harus kita dukung.   - Suara Orang Sumatera Utara -  #BantuanBBMUntukRakyat #BLTBBMTepatSasaran #SubsidiTepatSasaran https://t.co/4SSLTx78Ai,Adjusting the price of fuel oil is the right step for the government and we must support the voices of the people of North Sumatra,Adjusting price fuel oil right step government must support voice people North Sumatra,0.2857142857142857,positive
3900,Masyarakat Nusa Tenggara Timur harus tahu alasan kenapa kita harus menyesuaikan harga BBM. Itu semua kebaikan bersama dan juga agar tidak membebani APBN.  Kebijakan pemerintah terbaik melalui penyesuaian harga BBM. #BantuanBBMUntukRakyat #BLTBBMTepatSasaran #SubsidiTepatSasaran https://t.co/AUgMHgPB6H,"The people of East Nusa Tenggara must know the reasons why we have to adjust fuel prices, that's all for the common good and also so as not to burden the state budget with the best government policies through adjusting fuel prices.","The people East Nusa Tenggara must know reason adjust fuel prices, that's common good also burden state budget best government policy adjusting fuel prices.",0.4666666666666666,positive
3904,"Pemanfaatan APBN harus dilakukan dengan sebaik mungkin, salah satunya menyesuaikan harga BBM dengan mengalihkan anggaran subsidi ke bansos. Masyarakat Sumatera Utara sangat setuju dan mendukung kebijakan Pemerintah.. #BantuanBBMUntukRakyat #BLTBBMTepatSasaran #SubsidiTepatSasaran https://t.co/fYXKmEbWtk","the utilization of the state budget must be carried out as well as possible, one of which is to adjust the price of fuel oil by diverting the subsidy budget to social assistance, the people of North Sumatra strongly agree and support government policies","utilization state budget must carried well possible, one adjust price fuel oil diverting subsidy budget social assistance, people North Sumatra strongly agree support government policy",0.15555555555555553,positive
3905,"Penyesuaian harga BBM sudah dipikirkan matang2 oleh pemerintah, pemuda Banten mendukung.  #BantuanBBMUntukRakyat #BLTBBMTepatSasaran #SubsidiTepatSasaran https://t.co/Dyz9uU72Oz",the adjustment of fuel prices has been carefully considered by the Banten youth government,adjustment fuel price carefully considered Banten youth government,-0.1,negative
3911,"Pembagian BLT BBM, Petugas Pos Langsung Datangi Lansia. ~Alhamdulillah dapat BLT BBM dan diantarkan ke rumah, jadi nggak perlu antri.  Masyarakat penerima BLT BBM antusias sambut PT Pos antar bantuan ke rumah. Sangat Bersyukur pemerintah sangat baikðð https://t.co/ermgr4lYUn","the distribution of direct fuel cash assistance to postal workers went directly to the elderly, thank God, they got direct cash assistance with fuel and delivered to their homes, so there was no need to queue, the people who received direct cash assistance with fuel oil enthusiastically welcomed PT.","distribution direct fuel cash assistance postal worker went directly elderly, thank God, got direct cash assistance fuel delivered homes, need queue, people received direct cash assistance fuel oil enthusiastically welcomed PT.",0.1,positive
