Unnamed: 0,tweet_text,polarity,sentimen
3970,president jokowi said that nationally the distribution of direct cash assistance blt fuel oil has so far reached percent,0.1,positive
3971,genjerist and cebong are not yet aware of the policies of the Jokowi and PDI governments which have increased the price of subsidized fuel oil several times,0.125,positive
3976,"The government should look at the fate of people like this, not only see the fate of people who tweet complaining that fuel oil is going up, they are told to be patient and save, we can still buy quotas, sir, to complain that it's difficult for them to buy rice",-0.25,negative
3980,"pertamina guarantees the quality of pertalite according to Bojonegoro government regulations, there are many complaints from the public that after an increase in the price of subsidized fuel oil, more",0.3333333333333333,positive
3982,"bang igun expressed his opinion that those who are entitled to fuel subsidies are users of wheels, not big motorbikes, of course, public transportation is ojol, yes, it's clear, Mr. Eco means that the subsidy method from the government may need to be changed",0.03333333333333334,positive
3985,"to increase people's purchasing power, the government diverted fuel subsidies into social assistance funds in this way, the distribution of subsidies would be more targeted because they were directly received by vulnerable groups of the poor",-0.053333333333333344,negative
3987,Commission VII DPR advises the government to change the method of energy subsidies Commission VI observes that there are people who have misunderstood the meaning of the increase in fuel prices deputy chairman of Commission VII DPR Maman Abdurrahman emphasized that there will be no revocation of subsidies as narrated by several groups so far,0.05,positive
3989,"The president ensures that the distribution of direct fuel assistance for nine basic commodities and BSI from the government in Ternate, North Maluku on Wednesday September runs smoothly and is expected to increase the purchasing power of people's consumption and the macro economy",0.1,positive
3990,the government is serious about making the transition to electric vehicles,-0.3333333333333333,negative
3992,the government cancels the increase in the price of fuel oil the next day the government cancels the electric stove program the next day at least the money is for procuring a wave check,-0.09999999999999999,negative
3993,"What's wrong with BBM, just like a play by advocating how to continue the government's drama on BBM, friends, you can read more on the Kemasos Wordpress via the link below Greetings, Kemasos Green Earth",-0.06666666666666667,negative
3999,for advanced Indonesia and we support the government for direct fuel oil cash assistance,0.25,positive
4001,"let's support the government, be sure there is direct cash assistance for fuel oil",0.3,positive
4002,let's support the government in adjusting the price of fuel oil and direct cash assistance,0.1,positive
4006,"If someone says that fuel subsidies are being revoked, that's wrong, right, that's true in the allocation area, because so far, many subsidies have been on the wrong target and the government is trying to make subsidies more targeted this time.",0.10510204081632653,positive
4007,"I'm too lazy to queue to refuel in the private sector, just help the government reduce fuel subsidies",-0.125,negative
