,Unnamed: 0,tweet_text,text,polarity,sentimen
4059,4059,"Kesalahan fatal pemerintah grasa-grusu dlm kebijakan menaikan harga BBM. Pertamina sudah tidak dipercaya rakyat. Apalagi isu perubahan kualitas. Pejabat hari ini telah menghancurkan Pertamina. Swasta mulai kuat, Shell dan Vivo. Kembalikan harga dan kualitasnya! Slmtkan Pertamina!","The fatal mistake of Grasa Grusu's order, in wisely, Pertamina's fuel price increase no longer trusts the people, especially the issue of changing the quality of today's office has been destroyed, Pertamina Private has started to strengthen Shell and Vivo, price and quality have returned, Pertamina has been saved",0.2333333333333333,positif
4060,4060,"Salah satu masyarakat kecil yang mendukung kebijakan pemerintah mengenai kenaikkan harga BBM subsidi.  Masyarakat kecil aja mendukung, lalu siapa yg sering demo? Orang kaya yg ngaku miskin kah? Ã°ÂÂ¤Â­Ã°ÂÂ¤Â­  Maturnuwun Maszeh...pokoke semangat kerja Ã°ÂÂÂ @pertamina  #BBMAdilUntukRakyat https://t.co/1go4ByUfVd","one of the small people who supports wise orders to increase the price of subsidized fuel for small people only support it then who often demonstrates rich people who claim to be poor, thank you maszeh for the spirit of work",0.029166666666666657,positif
4061,4061,"Di tengah kenaikan BBM, salah seorang masyarakat mendukung kebijakan pemerintah.   Dia mengatakan, meski BBM jenis Solar naik, dirinya tetap semangat bekerja tanpa protes.   Semangat pak, mantapp Ã°ÂÂÂÃ°ÂÂÂ¼ https://t.co/tPQE6G1Now","in the middle of riding on fuel, one of the people from the community supports wise orders, he said, even though the fuel type is solar, you still have enthusiasm for work without protest, the spirit, sir, is steady",0.28888888888888886,positif
4062,4062,"Masyarakat kecil di daerah mendukung kebijakan pemerintah dalam pengalihan subsidi BBM. Kuncinya adalah tetap bekerja, tidak seperti orang-orang di jakarta justru belarut dalam aksi demonstrasi dan melupakan kewajibannya untuk bekerja. https://t.co/C3v7dKLGwx",the small community in the area is wise to support the order in transferring the key fuel subsidy is to keep working unlike people in Jakarta who are just involved in demonstrations and forget that they are obliged to work,0.15,positif
4064,4064,Penyesuaian Harga BBM memunculkan beragam reaksi dari masyarakat. Pada saat krisis global seperti ini alangkah baiknya kita mendukung segala bentuk kebijakan pemerintah. Toh akhirnya juga utk kemaslahatan https://t.co/eVpaoSYhjB,"According to the price of fuel, there are various reactions from the public during a global crisis like this, it would be nice if we support all forms of wise orders, after all, it will be for the benefit",0.25999999999999995,positif
4065,4065,"Kegiatan Bhabinkamtibmas Polsek Kuala  Melaksanakan Sosialisasi  kepada warga masyarakat  Desa Binaannya dalam rangka antisipasi Reaksi kenaikan harga BBM oleh pemerintah, yang menyesuaikan harga minyak dunia, dan diharapkan kepada seluruh warga masyarakat https://t.co/tSlhHsznJb",active bhabinkamtibmas the Kuala Sector Police carry out socialization to the residents of the village of Bina in order to anticipate the reaction to rising fuel prices by orders that are in line with world oil prices and hope that all members of the community,-0.13333333333333333,negatif
4066,4066,"Kebijakan pemerintah mengenai penyesuaian harga subsidi BBM mendapat dukungan dari sopir truck. Rakyat kecil mendukung upaya dari Presiden @jokowi agar BBM bersubsidi tepat sasaran.   Harga solar mundak, tetep semangat bekerja! https://t.co/e0Mqv54C6c","wise, the order is subject to the fuel subsidy price, can be supported by truck drivers, the common people support the president's efforts so that fuel subsidies are right on target, diesel prices are low, keep up the enthusiasm for work",0.1038095238095238,positif
4069,4069,PEMERINTAH Pusat mendorong pemerintah daerah menyegerakan realisasi belanja APBD guna menanggulangi gejolak inflasi akibat penaikan harga bahan bakar minyak (BBM).   #BBM #Belabhadaerah #Lampungpostid https://t.co/XxzUXcDW8V,central order encourages regional orders to immediately realize regional budget spending to deal with inflationary shocks due to rising fuel prices,-0.0625,negatif
4070,4070,Ada apa di Indonesia? Sampai saat ini Harga BBM masih tinggi sementara harga minyak jatuh sejatuhnya  Segitukah mengambil keuntungan pemerintah saat ini? CC bang @panca66 Ã°ÂÂÂ  Harga Minyak Jatuh ke Level Terendah Sejak Januari 2022 https://t.co/WohLtxJoBt,what's going on in Indonesia until now the price of fuel is still high while the price of oil is falling down is that much profit taking at the moment cc bro oil price has fallen to a low level since january,0.05111111111111111,positif
4071,4071,Menghimbau kepada masyarakat khususnya Kec Sipispis agar jangan merasa cemas dan panik dengan kenaikan BBM jenis pertalite maupun Bio solar dari pemerintah dan kami juga menghimbau pada seluruh lapisan masyarakat agar tidak mudah terpancing dengan berita berita Hoax di medsos https://t.co/eEmqOKhfbg,appealed to the people especially in the Sipispis sub-district not to feel anxious and panicked by taking pertalite or bio-diesel fuel from the order and we also appealed to all levels of society not to be easily provoked by hoax news on social media,0.05416666666666667,positif
4072,4072,Alasan Pemerintah dan Pertamina naikin harga BBM: Mengurangi beban subsidi Ã¢ÂÂ Bayar Buzzer Ã¢ÂÂ  Emang tolol banget. https://t.co/0kvL6iCkUR,"The reason for the order and Pertamina to increase fuel prices is not burdened with subsidies to pay the buzzer, it's really stupid",-0.7999999999999999,negatif
4074,4074,"BBM naik gk pd mati... Yg DEMO"" Lah aku kerja ajah, gk usah mikirin BBM, biar Pemerintah ajah yg mikirin, gk ambil pusing, wong aku orang miskin, gk kerja ya dapur gk ngebul, sehari ikut demo yg beli beras siapa.....kan perjuangan katanya,,,,ya silahkan ajah, gk salah ko Maaf...",The fuel went up or not when the demo died I just went to work I didn't have to think about fuel so I ordered the ones who thought about it didn't bother people I'm a poor person I don't work yes the kitchen doesn't work the day I take part in the demonstration who buys rice who's fighting said yes it's okay it's not wrong I'm sorry,-0.037500000000000006,negatif
4075,4075,"Pemerintah juga harus mengembalikan budaya berjalan kaki &amp; budaya bertransportasi umum, sehingga aktivitas masyarakat tdk terganggu akibat pencabutan subsidi BBM. Benahi transportasi publik &amp; trotoar, agar masyarakat nyaman menggunakan. #BantuanBBMUntukRakyat https://t.co/xLcP9vorOB","orders must also return to a culture of walking & public transportation culture so that people's activities are not disturbed due to the revocation of fuel subsidies, repairing public transportation & sidewalks so that people are comfortable to use",0.06875,positif
4077,4077,Patroli Diologis Sat Binmas Pengecekan Harga Jual Dipasaran Terkait Dengan Penyesuaian Harga BBM Bersubsidi Dari Pemerintah Di Wilkum Polres Payakumbuh https://t.co/lv0NvGk9mm,"Diological patrols for Sat Binmas are cool, the selling price of the hook market is in accordance with subsidized fuel prices from orders at the Payakumbuh Police Regional Police Headquarters",0.35,positif
4079,4079,Pengalihan dari subsidi BBM menjadi BLT merupakan upaya pemerintah untuk membantu masyarakat kelas bawah untuk dapat mengakses BBM secara tepat sasaran. #BLTBBMBantuMasyarakat #BansosBBMRingankanRakyat #KPMPenyaluranBLTTepatSasaran Banten https://t.co/8PyXIhr2oe,Switching from fuel subsidies to BLT in the form of an orderly effort to help lower class people to get access to fuel in a way that is right on target in Banten,0.2857142857142857,positif
4083,4083,BLT BBM hampir 100% Semangat terus pemerintah dalam membagikan bantuan langsung tunai  Banten #BLTBBMBantuMasyarakat #BansosBBMRingankanRakyat #KPMPenyaluranBLTTepatSasaran https://t.co/lsXPNsaBHk,blt bbm is almost enthusiastic about continuing to order in giving cash assistance directly to Banten,0.35,positif
4084,4084,Masyarakat Jangan Panik. Pemerintah menjamin Ketersediaan BBM. Budayakan Malu membeli BBM bersubsidi bagi yang tidak berhak. #polripresisi https://t.co/ABSVilp16u,"people don't panic, orders to guarantee that fuel is available, culture is ashamed to buy subsidized fuel for those who don't have rights",0.4,positif
4086,4086,Pemerintah Mempercepat Penyaluran BLT BBM Kepada Masyarakat Sumatera Barat #BLTBBMBantuMasyarakat #BansosBBMRingankanRakyat #KPMPenyaluranBLTTepatSasaran https://t.co/yNak8fZX6x,quick order to distribute blt bbm to the people of West Sumatra,0.3333333333333333,positif
4087,4087,Dukung Kebijakan Pemerintah BLT BBM Bantu Masyarakat Sumatera Barat #BLTBBMBantuMasyarakat #BansosBBMRingankanRakyat #KPMPenyaluranBLTTepatSasaran https://t.co/OE9FxtX6ZN,wisely support the blt bbm order to help the people of West Sumatra,0.7,positif
4089,4089,"#SobatBeTa, Pemerintah dalam rangka meringankan para pekerja/buruh dalam memenuhi keperluan sehari-hari sebagai akibat dari kenaikan harga bahan bakar minyak (BBM) menyalurkan BSU tahap pertama ini.  Yuk simak apa kata pekerja yang sudah menerima dan merasakan manfaatnya! https://t.co/XIOV5LCUwD","an order in the framework of light work for workers in full, it takes days as a result of the increase in the price of fuel oil for the BSU channel in this first stage, let's see what verbs have been received and feel the benefits",0.3333333333333333,positif
4091,4091,Mari mendukung kebijakan pemerintah dalam penyesuaian harga BBM   #BantuanBBMUntukRakyat #BLTBBMTepatSasaran #SubsidiTepatSasaran Jambi https://t.co/ZZfYyrgLbD,let's support wise orders in accordance with Jambi fuel prices,0.7,positif
4092,4092,Pemerintah sudah tepat memilih langkah dalam menyesuaikan Harga BBM. -Maluku Satu Rasa- #BantuanBBMUntukRakyat #BLTBBMTepatSasaran #SubsidiTepatSasaran https://t.co/0TlkySJcvz,"the order is right, choose the right step according to the price of BBM, one of the flavors",0.2857142857142857,positif
4093,4093,"Kenaikan harga BBM membuat sejumlah komponen barang dan jasa mengalami perubahan harga, sehingga nominal kontrak dinilai tidak lagi menguntungkan.  https://t.co/cIlMQds7us",increase in the price of fuel makes the number of components of goods and services naturally change the price so that the nominal value of the contract is no longer profitable,0.1,positif
4094,4094,"masyarakat mengapresiasi pemberian BLT BBM karena pemerintah memikirkan bagaimana cara agar roda perekonomian terus berjalan, ketika harga bensin mengalami penyesuaian. Perekonomian rakyat  #BLTBBMBantuMasyarakat #BansosBBMRingankanRakyat #KPMPenyaluranBLTTepatSasaran Bengkulu https://t.co/yNLZsvYVqu",The people appreciate giving blt fuel because they are ordered to think about how to keep the wheels of the economy running when the price of natural gasoline matches the economy of the people of Bengkulu,0.1,positif
4095,4095,"Luar biasa penyaluran BLT BBM hampir 100%, Manfaatnya langsung dirasakan KPM, BLT BBM Solusi Tepat Pemerintah, KPM Bengkulu menyambut baik BLT BBM  #BLTBBMBantuMasyarakat #BansosBBMRingankanRakyat #KPMPenyaluranBLTTepatSasaran https://t.co/HL45VdzOVy",amazing channel blt bbm almost direct benefits feel kpm blt bbm right solution kpm bengkulu orders welcome blt bbm,0.44642857142857145,positif
4098,4098,"Kepulauan Bangka Belitung BLT BBM sudah banyak dirasakan masyarakat miskin, kami bangga dengan pemerintah  #BLTBBMBantuMasyarakat #BansosBBMRingankanRakyat #KPMPenyaluranBLTTepatSasaran https://t.co/qHxBlnCYAq",the island of Bangka Belitung blt bbm has a lot of sense that our poor people are proud of the order,0.2,positif
4099,4099,Selama ini orang tajir paling menikmati subsidi BBM  Masyarakat Sulawesi Tengah mendukung kebijakan pemerintah terkait BLT BBM  #BantuanBBMUntukRakyat #BLTBBMTepatSasaran #SubsidiTepatSasaran https://t.co/zBMk8ipoFS,"For a long time, the richest people have enjoyed the fuel subsidy the people of Central Sulawesi have supported wisely the command to hook blt bbm",0.2875,positif
4100,4100,"Untuk meningkatkan daya beli masyarakat, pemerintah mengalihkan subsidi BBM menjadi dana bantuan sosial (bansos). Dengan cara ini, maka penyaluran subsidi akan lebih tepat sasaran karena diterima langsung oleh kelompok masyarakat rentan miskin. Bantuan di  #SubsidiBBMTepatSasaran https://t.co/vks9UMFw5h","for the level of people's purchasing power, order the transfer of fuel subsidies to social assistance funds for social assistance in this way, the distribution of subsidies will be more precisely targeted because they are received directly by vulnerable groups of poor people who help in",0.011111111111111108,positif
4101,4101,Presiden Joko Widodo (Jokowi) menyatakan pemerintah melakukan penyesuaian harga BBM atau Bahan Bakar Minyak subsidi.  _ACEH HADIR_ #BantuanBBMUntukRakyat #BLTBBMTepatSasaran #SubsidiTepatSasaran https://t.co/Wbg7aa8775,president joko widodo jokowi clearly ordered the behavior according to the price of fuel or aceh subsidized fuel oil,0.10000000000000002,positif
4102,4102,Subsidi BBM dialihkan untuk pendidikan hingga kesehatan  Masyarakat Sulawesi Tengah mendukung kebijakan pemerintah terkait BLT BBM  #BantuanBBMUntukRakyat #BLTBBMTepatSasaran #SubsidiTepatSasaran https://t.co/BlwH172bXe,Transfer fuel subsidies to educate people so that the people of Central Sulawesi are healthy and wisely support the BLT BBM order,0.39999999999999997,positif
4103,4103,Pemerintah akan berikan BLT untuk anak yatim piatu dan lansia tunggal serta penyandang disabilitas  Masyarakat Sulawesi Tengah mendukung kebijakan pemerintah terkait BLT BBM  #BantuanBBMUntukRakyat #BLTBBMTepatSasaran #SubsidiTepatSasaran https://t.co/hgwM3ukosH,the order for blt fish for orphans and single elderly as well as clothing with disabilities for the Central Sulawesi community supports wisely the blt bbm hook order,0.20952380952380953,positif
4104,4104,Realisasi energi baru dan terbarukan Masyarakat Sulawesi Tengah mendukung kebijakan pemerintah terkait BLT BBM  #BantuanBBMUntukRakyat #BLTBBMTepatSasaran #SubsidiTepatSasaran https://t.co/yPoVRxbDvI,"the realization of new and new energy, the people of Sulawesi are supporting the wise command to connect blt bbm",0.30568181818181817,positif
4106,4106,BLT solusi ditengah penyesuaian harga BBM Jambi Bangga Sama Pemerintah  #BLTBBMBantuMasyarakat #BansosBBMRingankanRakyat #KPMPenyaluranBLTTepatSasaran https://t.co/sA019oZyP8,"blt middle solution according to fuel prices, Jambi is proud of orders",0.4,positif
4107,4107,"BLT BBM telah diluncurkan Pemerintah, selamat kepada yang menerima semoga bermanfaat! Khususnya di Daerah Istimewa Yogyakarta   BLT BBM Yogyakarta #BLTBBMBantuMasyarakat #BansosBBMRingankanRakyat #KPMPenyaluranBLTTepatSasaran https://t.co/A7Gsxctil6","blt bbm has launched a safe order to those who receive it, hopefully special benefits in the special area of ​​yogyakarta blt bbm yogyakarta",0.4047619047619048,positif
